contrast	direction	library	term	overlap	query_size	gene_set_size	background_size	pvalue	overlap_genes	fdr
SpivsNC	down	GO_Biological_Process_2025	Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	2	229	85	20329	0.2484756743115202	RGCC;UBD	0.27931691725885177
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of Protein Catabolic Process (GO:0045732)	2	229	86	20329	0.2526486689313989	NUPR1;PLK3	0.2833443016053072
SpivsNC	down	GO_Biological_Process_2025	Neuron Projection Guidance (GO:0097485)	2	229	87	20329	0.25682341214650484	NRP1;SEMA4D	0.28735486673734806
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092)	2	229	88	20329	0.2609993376537857	AREG;IL18	0.29134809784608634
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of Defense Response (GO:0031348)	2	229	89	20329	0.26517589157730537	NR1D1;TMSB4X	0.2953234987403865
SpivsNC	down	GO_Biological_Process_2025	Regulation of Signal Transduction (GO:0009966)	3	229	159	20329	0.2664382485169904	GDNF;NRP1;RGS2	0.2960424983522115
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of RNA Biosynthetic Process (GO:1902679)	6	229	386	20329	0.269673846098129	DDIT3;JUN;KLF10;L3MBTL4;NR1D1;TRIB3	0.2989456030649005
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of Canonical Wnt Signaling Pathway (GO:0090090)	2	229	91	20329	0.27352873007191464	DDIT3;DKK1	0.3025202544574171
SpivsNC	down	GO_Biological_Process_2025	Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	4	229	236	20329	0.27588728522759565	NR1D1;S100A4;TMSB4X;UBD	0.30442734921665726
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	2	229	92	20329	0.2777039671877972	AJUBA;MMP3	0.30502952917652787
SpivsNC	down	GO_Biological_Process_2025	Protein Catabolic Process (GO:0030163)	2	229	92	20329	0.2777039671877972	NR1D1;PMAIP1	0.30502952917652787
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of Catabolic Process (GO:0009896)	3	229	164	20329	0.2816875125474519	HAMP;NFE2L2;TFEB	0.30869864388761853
SpivsNC	down	GO_Biological_Process_2025	Circulatory System Development (GO:0072359)	2	229	96	20329	0.2943853550255311	KDM6B;MEF2B	0.32187920367256245
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of Cell Differentiation (GO:0045596)	3	229	170	20329	0.3000851425923213	JAG1;SEMA4D;TRIB3	0.32736561010071413
SpivsNC	down	GO_Biological_Process_2025	Protein Complex Oligomerization (GO:0051259)	2	229	98	20329	0.3027076575167663	AKR1C1;CLDN1	0.3294777224672287
SpivsNC	down	GO_Biological_Process_2025	Regulation of Primary Metabolic Process (GO:0080090)	2	229	99	20329	0.306862622929533	NR1D1;SERPINA3	0.3332444773895381
SpivsNC	down	GO_Biological_Process_2025	Nervous System Development (GO:0007399)	5	229	327	20329	0.30873765311655665	CELSR1;GDNF;JAG1;SMOX;SOX6	0.3345238679366754
SpivsNC	down	GO_Biological_Process_2025	- Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090101)	2	229	100	20329	0.31101288751032596	DKK1;GDF15	0.3362301486598118
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of DNA Metabolic Process (GO:0051054)	2	229	102	20329	0.3192976442256608	PDGFRB;RGCC	0.344410942086106
SpivsNC	down	GO_Biological_Process_2025	Inorganic Cation Transmembrane Transport (GO:0098662)	3	229	177	20329	0.3216244473078793	KCNJ10;SCN1A;SLC6A9	0.3461429029322468
SpivsNC	down	GO_Biological_Process_2025	Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	2	229	103	20329	0.3234313261502097	GDF15;THBS1	0.347308806604252
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of MAPK Cascade (GO:0043409)	2	229	104	20329	0.32755868648593195	RGS2;SH2B3	0.3504149440668349
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of Protein Metabolic Process (GO:0051247)	3	229	179	20329	0.32778397892918515	IL18;SLC6A9;THBS1	0.3504149440668349
SpivsNC	down	GO_Biological_Process_2025	Receptor-Mediated Endocytosis (GO:0006898)	2	229	107	20329	0.3398990734174628	CXCL8;STON2	0.36255901164529364
SpivsNC	down	GO_Biological_Process_2025	Skeletal System Development (GO:0001501)	2	229	108	20329	0.34399742876940426	MATN3;SOX6	0.3661169973598981
SpivsNC	down	GO_Biological_Process_2025	Regulation of Intracellular Signal Transduction (GO:1902531)	4	229	264	20329	0.3468222485257213	MPZ;NUAK1;NUAK2;PLK3	0.3677774458156247
SpivsNC	down	GO_Biological_Process_2025	Regulation of GTPase Activity (GO:0043087)	2	229	109	20329	0.34808764858156693	ODAM;SEMA4D	0.3677774458156247
SpivsNC	down	GO_Biological_Process_2025	Regulation of Macromolecule Biosynthetic Process (GO:0010556)	2	229	109	20329	0.34808764858156693	GDNF;KDM6B	0.3677774458156247
SpivsNC	down	GO_Biological_Process_2025	Protein Ubiquitination (GO:0016567)	5	229	345	20329	0.3486223705127276	ARRDC4;MARCHF3;NFE2L2;SH3RF1;UBD	0.3677774458156247
SpivsNC	down	GO_Biological_Process_2025	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	2	229	110	20329	0.35216939673740655	GDNF;MAP1B	0.3707046281446385
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of Wnt Signaling Pathway (GO:0030178)	2	229	112	20329	0.36030617614003463	DDIT3;DKK1	0.3784397473680889
SpivsNC	down	GO_Biological_Process_2025	Protein Autophosphorylation (GO:0046777)	2	229	113	20329	0.3643605772375945	LCK;PDGFRB	0.3810306690066348
SpivsNC	down	GO_Biological_Process_2025	Regulation of Protein-Containing Complex Assembly (GO:0043254)	2	229	113	20329	0.3643605772375945	AJUBA;MMP3	0.3810306690066348
SpivsNC	down	GO_Biological_Process_2025	Lipid Metabolic Process (GO:0006629)	3	229	196	20329	0.3799677985969216	PDE3A;PLA2G2A;TSPO	0.3961592528692696
SpivsNC	down	GO_Biological_Process_2025	Extracellular Matrix Organization (GO:0030198)	2	229	117	20329	0.38047794910986105	MATN3;MMP3	0.3961592528692696
SpivsNC	down	GO_Biological_Process_2025	Phosphate-Containing Compound Metabolic Process (GO:0006796)	2	229	124	20329	0.40825554491904154	PLA2G2A;SLC17A2	0.4241616051106925
SpivsNC	down	GO_Biological_Process_2025	Actin Filament Organization (GO:0007015)	2	229	125	20329	0.41217534876309814	MYO1G;RHOB	0.4263882918238946
SpivsNC	down	GO_Biological_Process_2025	Protein Targeting (GO:0006605)	2	229	125	20329	0.41217534876309814	MPZ;TSPO	0.4263882918238946
SpivsNC	down	GO_Biological_Process_2025	Protein Localization to Organelle (GO:0033365)	2	229	132	20329	0.4392447022116175	NUAK2;PPP1R15A	0.45341388615392775
SpivsNC	down	GO_Biological_Process_2025	Negative Regulation of Gene Expression (GO:0010629)	4	229	301	20329	0.440708068470736	CXCL8;EDN1;RGCC;SMOX	0.45394822503423454
SpivsNC	down	GO_Biological_Process_2025	Protein Localization (GO:0008104)	4	229	323	20329	0.49476644326826874	CELSR1;ESAM;FOXJ1;NGFR	0.5085393849438309
SpivsNC	down	GO_Biological_Process_2025	Proteasomal Protein Catabolic Process (GO:0010498)	4	229	324	20329	0.497174149833253	DDIT3;NFE2L2;NR1D1;PMAIP1	0.5099222049571825
SpivsNC	down	GO_Biological_Process_2025	Neuron Projection Development (GO:0031175)	2	229	148	20329	0.49844016441376	GDNF;MAP1B	0.5101306586750636
SpivsNC	down	GO_Biological_Process_2025	Defense Response to Virus (GO:0051607)	2	229	149	20329	0.5020068656506314	DDIT4;PMAIP1	0.5126878627921342
SpivsNC	down	GO_Biological_Process_2025	Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	2	229	175	20329	0.5888327513785875	DDIT3;DKK1	0.6000843326151211
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	2	229	178	20329	0.5981006932993977	S100A4;UBD	0.6082379931858283
SpivsNC	down	GO_Biological_Process_2025	Positive Regulation of Signal Transduction (GO:0009967)	2	229	189	20329	0.6307412838570152	GRIN2D;JAG1	0.6400757214616645
SpivsNC	down	GO_Biological_Process_2025	Regulation of Translation (GO:0006417)	2	229	190	20329	0.6336043702258575	PPP1R15A;THBS1	0.6416246787097291
SpivsNC	down	GO_Biological_Process_2025	Protein Metabolic Process (GO:0019538)	5	229	483	20329	0.6372217171586728	MMP3;TMPRSS2;TMPRSS3;UBD;UFSP1	0.6439293141813957
SpivsNC	down	GO_Biological_Process_2025	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	2	229	248	20329	0.7714443600619691	FOXJ1;NRP1	0.7779270857767756
SpivsNC	down	GO_Biological_Process_2025	Protein Transport (GO:0015031)	2	229	276	20329	0.8202013073105074	ARRDC4;NGFR	0.8253598060986238
SpivsNC	down	GO_Biological_Process_2025	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	3	229	403	20329	0.8351915703593709	DDIT3;NFE2L2;UBD	0.8386860957583641
SpivsNC	down	GO_Biological_Process_2025	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	2	229	291	20329	0.8423121747749592	DDIT3;NFE2L2	0.8440706553068484
SpivsNC	down	GO_Biological_Process_2025	Organelle Assembly (GO:0070925)	2	229	314	20329	0.8714702718295035	AREG;FOXJ1	0.8714702718295035
TegvsNC	up	MSigDB_Hallmark_2020	Hypoxia	26	439	179	20329	1.5683451953778058e-14	ADM;ALDOC;ANGPTL4;ANKZF1;CA12;CCN2;CP;ENO2;GBE1;HK1;IGFBP1;IGFBP3;INHA;KIF5A;LOX;NDRG1;PCK1;PDGFB;PFKFB3;PLAC8;PPARGC1A;PPFIA4;RORA;SERPINE1;SLC2A3;STBD1	4.861870105671198e-13
TegvsNC	up	MSigDB_Hallmark_2020	Inflammatory Response	13	439	124	20329	2.905539181465115e-06	ADM;EBI3;EDN1;HPN;IFITM1;IRF7;NOD2;PTAFR;SCARF1;SCN1B;SERPINE1;STAB1;TNFSF10	4.503585731270928e-05
TegvsNC	up	MSigDB_Hallmark_2020	Myogenesis	13	439	142	20329	1.2975228865038957e-05	ATP2A1;FABP3;FXYD1;GPX3;HRC;IGFBP3;LSP1;PPFIA4;PTP4A3;SORBS1;TNNC1;TNNI2;TPM2	0.00013407736493873588
TegvsNC	up	MSigDB_Hallmark_2020	Coagulation	10	439	121	20329	0.00029828264931831177	GDA;HPN;MMP11;MST1;PDGFB;PLG;PRSS23;SERPINE1;SH2B2;TMPRSS6	0.0023116905322169163
TegvsNC	up	MSigDB_Hallmark_2020	Epithelial Mesenchymal Transition	11	439	151	20329	0.0004503602220212025	CCN2;COL7A1;ECM1;ENO2;IGFBP2;IGFBP3;LOX;LOXL2;QSOX1;SERPINE1;TPM2	0.0027922333765314556
TegvsNC	up	MSigDB_Hallmark_2020	Glycolysis	11	439	183	20329	0.00216333396210606	ANGPTL4;ANKZF1;EGLN3;ELF3;ENO2;GAL3ST1;IGFBP3;PHKA2;PPFIA4;QSOX1;SPAG4	0.01117722547088131
TegvsNC	up	MSigDB_Hallmark_2020	KRAS Signaling Dn	7	439	108	20329	0.00899562703965302	EDN1;IGFBP2;ITIH3;PRODH;SGK1;SLC12A3;YPEL1	0.03983777688989194
TegvsNC	up	MSigDB_Hallmark_2020	Xenobiotic Metabolism	9	439	174	20329	0.013539397304434788	ARG1;CYP1A1;HGFAC;IGFBP1;LEAP2;MPP2;PLG;SERPINE1;VNN1	0.05246516455468481
TegvsNC	up	MSigDB_Hallmark_2020	KRAS Signaling Up	7	439	133	20329	0.025537700026092673	ANGPTL4;ARG1;IGF2;IGFBP3;MMP11;MPZL2;SCN1B	0.08796318897876365
TegvsNC	up	MSigDB_Hallmark_2020	Complement	7	439	155	20329	0.05147459207047613	CP;IRF7;LGALS3;PDGFB;PLG;SERPINE1;TMPRSS6	0.159571235418476
TegvsNC	up	MSigDB_Hallmark_2020	IL-2/STAT5 Signaling	6	439	155	20329	0.11984626260755178	CTSZ;ECM1;NDRG1;RORA;SLC2A3;TNFSF10	0.3319021457871159
TegvsNC	up	MSigDB_Hallmark_2020	Allograft Rejection	5	439	125	20329	0.13426086005700325	GBP2;IRF7;ITGAL;SIT1;STAB1	0.3319021457871159
TegvsNC	up	MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	6	439	162	20329	0.13918477081395184	EDN1;PFKFB3;SERPINE1;SGK1;SLC2A3;TNFAIP2	0.3319021457871159
TegvsNC	up	MSigDB_Hallmark_2020	Estrogen Response Late	6	439	167	20329	0.1538313902895411	CA12;DNAJC12;PRSS23;SCNN1A;SGK1;TNNC1	0.340626649926841
TegvsNC	up	MSigDB_Hallmark_2020	Cholesterol Homeostasis	3	439	71	20329	0.1980081168706764	ABCA2;ALDOC;LGALS3	0.40921677486606456
TegvsNC	up	MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	2	439	46	20329	0.2617445623047976	GPX3;LSP1	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	Interferon Alpha Response	3	439	86	20329	0.284197397906299	GBP2;IFITM1;IRF7	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	TGF-beta Signaling	2	439	50	20329	0.29387919085125586	LTBP2;SERPINE1	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	Estrogen Response Early	5	439	171	20329	0.31044114978362997	CA12;ELF3;FHL2;PRSS23;SCNN1A	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	Adipogenesis	5	439	178	20329	0.34019449850413347	ANGPTL4;GBE1;GPX3;PFKFB3;SORBS1	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	Fatty Acid Metabolism	4	439	137	20329	0.34330714437633464	AQP7;CYP1A1;ENO2;VNN1	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	Apoptosis	4	439	139	20329	0.3531216818272936	ENO2;GPX3;LGALS3;TNFSF10	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	UV Response Up	4	439	141	20329	0.3629369812007484	CYP1A1;ENO2;GPX3;IGFBP2	0.4891759311836174
TegvsNC	up	MSigDB_Hallmark_2020	IL-6/JAK/STAT3 Signaling	2	439	61	20329	0.3806626642307582	EBI3;LEPR	0.491689274631396
TegvsNC	up	MSigDB_Hallmark_2020	Androgen Response	2	439	89	20329	0.5758441148619181	NDRG1;SGK1	0.7140467024287785
TegvsNC	up	MSigDB_Hallmark_2020	Bile Acid Metabolism	2	439	95	20329	0.6114242665865641	ABCA2;OPTN	0.7290058563147495
TegvsNC	up	MSigDB_Hallmark_2020	Interferon Gamma Response	3	439	151	20329	0.6364011448519507	IRF7;TNFAIP2;TNFSF10	0.7306827959411285
TegvsNC	up	MSigDB_Hallmark_2020	heme Metabolism	3	439	175	20329	0.7321199881256228	DMTN;OPTN;TNS1	0.7859231292407216
TegvsNC	up	MSigDB_Hallmark_2020	UV Response Dn	2	439	120	20329	0.7352184112251912	FHL2;SERPINE1	0.7859231292407216
TegvsNC	up	MSigDB_Hallmark_2020	mTORC1 Signaling	3	439	194	20329	0.7929108139640162	EGLN3;GBE1;SLC2A3	0.8193411744294834
TegvsNC	up	MSigDB_Hallmark_2020	Apical Junction	2	439	164	20329	0.8723095679849606	CLDN14;MPZL2	0.8723095679849606
TegvsNC	up	KEGG_2021_Human	Neuroactive ligand-receptor interaction	12	439	113	20329	6.1077442583801325e-06	ADM;AGTR1;APLN;DRD4;EDN1;GABRE;LEPR;LPAR2;OPRL1;PLG;PTAFR;UCN	0.0007756835208142768
TegvsNC	up	KEGG_2021_Human	Starch and sucrose metabolism	4	439	25	20329	0.001893530677258148	AMY2B;G6PC1;GBE1;HK1	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Steroid hormone biosynthesis	5	439	45	20329	0.0027553487213902274	CYP19A1;CYP1A1;UGT1A1;UGT1A3;UGT1A9	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Calcium signaling pathway	9	439	138	20329	0.0031101235805419906	AGTR1;ATP2A1;FGF17;HRC;MST1;PDGFB;PHKA2;PTAFR;TNNC1	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Metabolism of xenobiotics by cytochrome P450	5	439	47	20329	0.0033398913200617226	CYP1A1;CYP2D7;UGT1A1;UGT1A3;UGT1A9	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	HIF-1 signaling pathway	7	439	92	20329	0.003783602714367271	ALDOC;EDN1;EGLN3;ENO2;HK1;PFKFB3;SERPINE1	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Staphylococcus aureus infection	4	439	31	20329	0.004253763480152665	ITGAL;KRT39;PLG;PTAFR	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Fructose and mannose metabolism	4	439	32	20329	0.004779831594021238	ALDOC;HK1;PFKFB3;PFKFB4	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Insulin signaling pathway	8	439	121	20329	0.004782436720842629	G6PC1;HK1;PCK1;PHKA2;PPARGC1A;SH2B2;SHC2;SORBS1	0.06748549594966821
TegvsNC	up	KEGG_2021_Human	Porphyrin and chlorophyll metabolism	4	439	34	20329	0.0059593401886618705	CP;UGT1A1;UGT1A3;UGT1A9	0.07031914536220811
TegvsNC	up	KEGG_2021_Human	Glycolysis / Gluconeogenesis	5	439	54	20329	0.0060906346376715685	ALDOC;ENO2;G6PC1;HK1;PCK1	0.07031914536220811
TegvsNC	up	KEGG_2021_Human	PPAR signaling pathway	5	439	60	20329	0.009471968123619542	ANGPTL4;AQP7;FABP3;PCK1;SORBS1	0.1002449959749735
TegvsNC	up	KEGG_2021_Human	Ascorbate and aldarate metabolism	3	439	22	20329	0.011353561491399869	UGT1A1;UGT1A3;UGT1A9	0.11091556226213718
TegvsNC	up	KEGG_2021_Human	Retinol metabolism	4	439	43	20329	0.013628562604915653	CYP1A1;UGT1A1;UGT1A3;UGT1A9	0.12363053220173485
TegvsNC	up	KEGG_2021_Human	Pentose and glucuronate interconversions	3	439	25	20329	0.016168613630542623	UGT1A1;UGT1A3;UGT1A9	0.13689426207192754
TegvsNC	up	KEGG_2021_Human	Cytokine-cytokine receptor interaction	7	439	131	20329	0.02375011675802082	CCL16;EBI3;IL17B;INHA;LEPR;TNFRSF14;TNFSF10	0.16227254197869823
TegvsNC	up	KEGG_2021_Human	Carbohydrate digestion and absorption	3	439	29	20329	0.02411412170965688	AMY2B;G6PC1;HK1	0.16227254197869823
TegvsNC	up	KEGG_2021_Human	Cardiac muscle contraction	4	439	51	20329	0.02414248513566072	ATP2A1;HRC;TNNC1;TPM2	0.16227254197869823
TegvsNC	up	KEGG_2021_Human	Drug metabolism	5	439	76	20329	0.02427699446925407	CYP2D7;FMO5;UGT1A1;UGT1A3;UGT1A9	0.16227254197869823
TegvsNC	up	KEGG_2021_Human	AMPK signaling pathway	6	439	105	20329	0.02637324590584913	G6PC1;LEPR;PCK1;PFKFB3;PFKFB4;PPARGC1A	0.16747011150214197
TegvsNC	up	KEGG_2021_Human	Adipocytokine signaling pathway	4	439	56	20329	0.03265303609422433	G6PC1;LEPR;PCK1;PPARGC1A	0.19747312304602332
TegvsNC	up	KEGG_2021_Human	Hypertrophic cardiomyopathy	4	439	57	20329	0.03453991033233169	ATP2A1;EDN1;TNNC1;TPM2	0.19938948237300566
TegvsNC	up	KEGG_2021_Human	Inflammatory bowel disease	3	439	34	20329	0.03650703237379777	NOD2;RORA;RORC	0.20158230919444856
TegvsNC	up	KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	3	439	35	20329	0.03930935415458405	CCL16;TNFRSF14;TNFSF10	0.20801199906800727
TegvsNC	up	KEGG_2021_Human	Bile secretion	4	439	64	20329	0.04948957639929624	SLC51A;UGT1A1;UGT1A3;UGT1A9	0.2514070481084249
TegvsNC	up	KEGG_2021_Human	Purine metabolism	5	439	98	20329	0.06122519979255265	ADSS1;ENTPD2;GDA;PDE2A;PDE4C	0.29906155283285335
TegvsNC	up	KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	5	439	102	20329	0.07016420653735474	AGTR1;ATP2A1;SCN1B;TNNC1;TPM2	0.31874329755840203
TegvsNC	up	KEGG_2021_Human	Natural killer cell mediated cytotoxicity	4	439	72	20329	0.0702741128475217	ITGAL;LAT;SHC2;TNFSF10	0.31874329755840203
TegvsNC	up	KEGG_2021_Human	Morphine addiction	3	439	45	20329	0.07295361561492285	GABRE;PDE2A;PDE4C	0.31948652355500695
TegvsNC	up	KEGG_2021_Human	Apelin signaling pathway	5	439	107	20329	0.0822922003934251	AGTR1;APLN;CCN2;PPARGC1A;SERPINE1	0.3483703149988329
TegvsNC	up	KEGG_2021_Human	Phospholipase D signaling pathway	5	439	111	20329	0.09274264400567293	AGTR1;DNM1;LPAR2;PDGFB;SHC2	0.3732601739965051
TegvsNC	up	KEGG_2021_Human	Galactose metabolism	2	439	24	20329	0.09404980762116663	G6PC1;HK1	0.3732601739965051
TegvsNC	up	KEGG_2021_Human	PI3K-Akt signaling pathway	9	439	252	20329	0.09714455273798268	CHAD;FGF17;G6PC1;IGF2;LPAR2;PCK1;PDGFB;SGK1;TNXB	0.3738593393249637
TegvsNC	up	KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	2	439	25	20329	0.10082208535948163	SCNN1A;SGK1	0.37660014237218137
TegvsNC	up	KEGG_2021_Human	Glucagon signaling pathway	4	439	87	20329	0.1191895236048465	G6PC1;PCK1;PHKA2;PPARGC1A	0.4182902707736355
TegvsNC	up	KEGG_2021_Human	Circadian rhythm	2	439	28	20329	0.12188628932868549	RORA;RORC	0.4182902707736355
TegvsNC	up	KEGG_2021_Human	Rap1 signaling pathway	6	439	156	20329	0.12252243024524857	FGF17;ITGAL;LAT;LPAR2;PDGFB;PRKD1	0.4182902707736355
TegvsNC	up	KEGG_2021_Human	Synaptic vesicle cycle	3	439	57	20329	0.12515771881415866	DNM1;RAB3A;SLC1A7	0.4182902707736355
TegvsNC	up	KEGG_2021_Human	Dilated cardiomyopathy	3	439	58	20329	0.12999420133114284	ATP2A1;TNNC1;TPM2	0.42331445048859334
TegvsNC	up	KEGG_2021_Human	Taste transduction	2	439	30	20329	0.13646823585457257	ENTPD2;SCNN1A	0.43328664883826795
TegvsNC	up	KEGG_2021_Human	Ovarian steroidogenesis	2	439	31	20329	0.14389743221331092	CYP19A1;CYP1A1	0.44573107051440214
TegvsNC	up	KEGG_2021_Human	ABC transporters	2	439	33	20329	0.15899591764192555	ABCA2;ABCA7	0.4626930789836369
TegvsNC	up	KEGG_2021_Human	Tryptophan metabolism	2	439	33	20329	0.15899591764192555	CYP1A1;KYAT1	0.4626930789836369
TegvsNC	up	KEGG_2021_Human	IL-17 signaling pathway	3	439	64	20329	0.16030311397858285	IL17B;MUC5AC;TRAF5	0.4626930789836369
TegvsNC	up	KEGG_2021_Human	Renin secretion	2	439	35	20329	0.17436917714188643	AGTR1;EDN1	0.48644046184952955
TegvsNC	up	KEGG_2021_Human	Aldosterone synthesis and secretion	3	439	67	20329	0.17619103342581385	AGTR1;PDE2A;PRKD1	0.48644046184952955
TegvsNC	up	KEGG_2021_Human	Ether lipid metabolism	2	439	36	20329	0.18214279584419443	GAL3ST1;LPCAT1	0.4921730866428232
TegvsNC	up	KEGG_2021_Human	Th17 cell differentiation	3	439	74	20329	0.214774277571169	LAT;RORA;RORC	0.5682569427403846
TegvsNC	up	KEGG_2021_Human	FoxO signaling pathway	4	439	114	20329	0.2326910033055365	G6PC1;PCK1;SGK1;TNFSF10	0.603097090200064
TegvsNC	up	KEGG_2021_Human	Chemical carcinogenesis	5	439	157	20329	0.25232305636414226	CYP1A1;FGF17;UGT1A1;UGT1A3;UGT1A9	0.6155844335686906
TegvsNC	up	KEGG_2021_Human	Mineral absorption	2	439	45	20329	0.2537055704277039	MT1A;SLC26A6	0.6155844335686906
TegvsNC	up	KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	3	439	82	20329	0.2607447662206558	AGTR1;EDN1;SERPINE1	0.6155844335686906
TegvsNC	up	KEGG_2021_Human	Arginine and proline metabolism	2	439	46	20329	0.2617445623047976	ARG1;PRODH	0.6155844335686906
TegvsNC	up	KEGG_2021_Human	Glutathione metabolism	2	439	46	20329	0.2617445623047976	GPX3;NAT8	0.6155844335686906
TegvsNC	up	KEGG_2021_Human	Ras signaling pathway	5	439	165	20329	0.285245209690298	FGF17;IGF2;LAT;PDGFB;SHC2	0.6559217075534448
TegvsNC	up	KEGG_2021_Human	NOD-like receptor signaling pathway	4	439	126	20329	0.28963374484255233	GBP2;IRF7;NOD2;TRAF5	0.6559217075534448
TegvsNC	up	KEGG_2021_Human	Vascular smooth muscle contraction	3	439	88	20329	0.29599241551817274	ADM;AGTR1;EDN1	0.6559217075534448
TegvsNC	up	KEGG_2021_Human	TNF signaling pathway	3	439	90	20329	0.3078161331250797	EDN1;NOD2;TRAF5	0.6559217075534448
TegvsNC	up	KEGG_2021_Human	Notch signaling pathway	2	439	52	20329	0.30988427128509205	MFNG;TLE6	0.6559217075534448
TegvsNC	up	KEGG_2021_Human	Pancreatic secretion	2	439	52	20329	0.30988427128509205	AMY2B;ATP2A1	0.6559217075534448
TegvsNC	up	KEGG_2021_Human	Melanoma	2	439	56	20329	0.34164511482108634	FGF17;PDGFB	0.7032925688521176
TegvsNC	up	KEGG_2021_Human	Insulin resistance	3	439	96	20329	0.34333967928213616	G6PC1;PCK1;PPARGC1A	0.7032925688521176
TegvsNC	up	KEGG_2021_Human	cAMP signaling pathway	4	439	142	20329	0.3678429773485037	ATP2A1;EDN1;FXYD1;PDE4C	0.7415247321152376
TegvsNC	up	KEGG_2021_Human	Gap junction	2	439	61	20329	0.3806626642307582	PDGFB;TUBB1	0.7472842872957552
TegvsNC	up	KEGG_2021_Human	Pathways in cancer	10	439	408	20329	0.38709384095921706	AGTR1;BIRC7;EDN1;EGLN3;FGF17;IGF2;LPAR2;PDGFB;PTCH2;TRAF5	0.7472842872957552
TegvsNC	up	KEGG_2021_Human	Complement and coagulation cascades	2	439	62	20329	0.38835246426393577	PLG;SERPINE1	0.7472842872957552
TegvsNC	up	KEGG_2021_Human	Glioma	2	439	65	20329	0.4111601638506953	PDGFB;SHC2	0.7679020707211515
TegvsNC	up	KEGG_2021_Human	Renal cell carcinoma	2	439	65	20329	0.4111601638506953	EGLN3;PDGFB	0.7679020707211515
TegvsNC	up	KEGG_2021_Human	ECM-receptor interaction	2	439	66	20329	0.4186699699056313	CHAD;TNXB	0.7705954518552924
TegvsNC	up	KEGG_2021_Human	cGMP-PKG signaling pathway	3	439	113	20329	0.44231070081019863	AGTR1;ATP2A1;PDE2A	0.7905865293563804
TegvsNC	up	KEGG_2021_Human	Bacterial invasion of epithelial cells	2	439	70	20329	0.44820653632802665	DNM1;SHC2	0.7905865293563804
TegvsNC	up	KEGG_2021_Human	p53 signaling pathway	2	439	70	20329	0.44820653632802665	IGFBP3;SERPINE1	0.7905865293563804
TegvsNC	up	KEGG_2021_Human	Lysosome	3	439	116	20329	0.45923649017111234	ABCA2;ARSG;CTSZ	0.7989456746812502
TegvsNC	up	KEGG_2021_Human	Influenza A	3	439	118	20329	0.47039791870127173	IRF7;PLG;TNFSF10	0.8040736295820486
TegvsNC	up	KEGG_2021_Human	Focal adhesion	4	439	165	20329	0.478717812165282	CHAD;PDGFB;SHC2;TNXB	0.8040736295820486
